frequency,delayrising,delayfalling
698,618.1136511401072,7.676657825803054e6
699,618.1055541302451,7.676718688459077e6
700,618.0974573679788,7.676779543468887e6
701,618.0893608533082,7.676840390832967e6
702,618.0812645862333,7.6769012305518035e6
703,618.0731685667542,7.67696206262588e6
704,618.0650727948708,7.677022887055686e6
705,618.0569772705833,7.677083703841702e6
706,618.0488819938914,7.677144512984416e6
707,618.0407869647953,7.677205314484313e6
708,618.032692183295,7.677266108341877e6
709,618.0245976493904,7.677326894557596e6
710,618.0165033630816,7.677387673131953e6
711,618.0084093243685,7.677448444065435e6
712,618.0003155332512,7.677509207358525e6
713,617.9922219897296,7.67756996301171e6
714,617.9841286938038,7.6776307110254755e6
715,617.9760356454738,7.677691451400307e6
716,617.9679428447394,7.677752184136688e6
717,617.9598502916008,7.677812909235106e6
718,617.951757986058,7.677873626696045e6
719,617.9436659281109,7.67793433651999e6
720,617.9355741177596,7.677995038707428e6
721,617.9274825550041,7.6780557332588425e6
722,617.9193912398442,7.678116420174721e6
723,617.9113001722802,7.678177099455547e6
724,617.9032093523119,7.678237771101805e6
725,617.8951187799394,7.678298435113983e6
726,617.8870284551626,7.678359091492564e6
727,617.8789383779815,7.678419740238035e6
728,617.8708485483962,7.678480381350881e6
729,617.8627589664067,7.678541014831587e6
730,617.8546696320129,7.678601640680638e6
731,617.8465805452149,7.678662258898519e6
732,617.8384917060126,7.678722869485717e6
733,617.8304031144061,7.678783472442715e6
734,617.8223147703953,7.6788440677700015e6
735,617.8142266739803,7.678904655468059e6
736,617.806138825161,7.678965235537373e6
737,617.7980512239375,7.679025807978431e6
738,617.7899638703097,7.679086372791716e6
739,617.7818767642777,7.679146929977714e6
740,617.7737899058415,7.679207479536911e6
741,617.7657032950009,7.679268021469791e6
742,617.7576169317562,7.679328555776842e6
743,617.7495308161072,7.679389082458546e6
744,617.7414449480539,7.679449601515391e6
745,617.7333593275964,7.679510112947861e6
746,617.7252739547347,7.679570616756441e6
747,617.7171888294687,7.679631112941617e6
748,617.7091039517984,7.679691601503875e6
749,617.701019321724,7.679752082443699e6
750,617.6929349392452,7.679812555761575e6
751,617.6848508043622,7.679873021457988e6
752,617.6767669170749,7.679933479533424e6
753,617.6686832773835,7.679993929988367e6
754,617.6605998852878,7.680054372823304e6
755,617.6525167407877,7.680114808038718e6
756,617.6444338438836,7.680175235635097e6
757,617.636351194575,7.680235655612925e6
758,617.6282687928623,7.680296067972687e6
759,617.6201866387454,7.680356472714869e6
760,617.6121047322241,7.680416869839957e6
761,617.6040230732987,7.680477259348435e6
762,617.5959416619689,7.680537641240789e6
763,617.587860498235,7.680598015517503e6
764,617.5797795820968,7.680658382179065e6
765,617.5716989135543,7.680718741225958e6
766,617.5636184926077,7.680779092658668e6
767,617.5555383192567,7.68083943647768e6
768,617.5474583935015,7.680899772683481e6
769,617.5393787153421,7.680960101276553e6
770,617.5312992847784,7.681020422257385e6
771,617.5232201018105,7.681080735626461e6
772,617.5151411664382,7.681141041384266e6
773,617.5070624786617,7.681201339531285e6
774,617.4989840384811,7.681261630068003e6
775,617.4909058458961,7.681321912994907e6
776,617.482827900907,7.681382188312481e6
777,617.4747502035135,7.681442456021211e6
778,617.4666727537159,7.681502716121581e6
779,617.458595551514,7.681562968614079e6
780,617.4505185969078,7.6816232134991875e6
781,617.4424418898974,7.681683450777394e6
782,617.4343654304827,7.681743680449181e6
783,617.4262892186638,7.681803902515038e6
784,617.4182132544406,7.681864116975446e6
785,617.4101375378132,7.681924323830893e6
786,617.4020620687816,7.681984523081864e6
787,617.3939868473457,7.682044714728844e6
788,617.3859118735055,7.682104898772319e6
789,617.3778371472611,7.682165075212772e6
790,617.3697626686125,7.682225244050691e6
791,617.3616884375596,7.68228540528656e6
792,617.3536144541024,7.682345558920865e6
793,617.3455407182411,7.6824057049540905e6
794,617.3374672299753,7.682465843386722e6
795,617.3293939893055,7.682525974219246e6
796,617.3213209962314,7.682586097452146e6
797,617.313248250753,7.682646213085908e6
798,617.3051757528704,7.682706321121019e6
799,617.2971035025835,7.682766421557962e6
800,617.2890314998923,7.6828265143972235e6
801,617.280959744797,7.682886599639288e6
802,617.2728882372974,7.682946677284642e6
803,617.2648169773935,7.683006747333771e6
804,617.2567459650854,7.683066809787158e6
805,617.248675200373,7.68312686464529e6
806,617.2406046832564,7.683186911908653e6
807,617.2325344137356,7.683246951577731e6
808,617.2244643918104,7.683306983653011e6
809,617.2163946174811,7.683367008134976e6
810,617.2083250907475,7.683427025024112e6
811,617.2002558116096,7.683487034320906e6
812,617.1921867800676,7.683547036025842e6
813,617.1841179961212,7.683607030139405e6
814,617.1760494597706,7.683667016662082e6
815,617.1679811710158,7.683726995594355e6
816,617.1599131298567,7.683786966936713e6
817,617.1518453362934,7.68384693068964e6
818,617.1437777903258,7.68390688685362e6
819,617.1357104919539,7.683966835429141e6
820,617.1276434411778,7.684026776416685e6
821,617.1195766379975,7.684086709816741e6
822,617.1115100824129,7.684146635629792e6
823,617.1034437744241,7.684206553856323e6
824,617.0953777140311,7.68426646449682e6
825,617.0873119012338,7.684326367551769e6
826,617.0792463360322,7.684386263021654e6
827,617.0711810184264,7.684446150906962e6
828,617.0631159484163,7.684506031208177e6
829,617.055051126002,7.684565903925785e6
830,617.0469865511834,7.684625769060271e6
831,617.0389222239606,7.68468562661212e6
832,617.0308581443336,7.684745476581818e6
833,617.0227943123023,7.68480531896985e6
834,617.0147307278668,7.6848651537767025e6
835,617.006667391027,7.684924981002858e6
836,616.998604301783,7.684984800648805e6
837,616.9905414601346,7.685044612715026e6
838,616.982478866082,7.685104417202008e6
839,616.9744165196253,7.685164214110237e6
840,616.9663544207642,7.685224003440196e6
841,616.958292569499,7.685283785192372e6
842,616.9502309658294,7.685343559367251e6
843,616.9421696097556,7.685403325965316e6
844,616.9341085012777,7.685463084987055e6
845,616.9260476403954,7.685522836432951e6
846,616.9179870271089,7.68558258030349e6
847,616.9099266614181,7.685642316599159e6
848,616.9018665433231,7.685702045320441e6
849,616.8938066728239,7.685761766467822e6
850,616.8857470499203,7.685821480041788e6
851,616.8776876746126,7.685881186042824e6
852,616.8696285469006,7.685940884471416e6
853,616.8615696667844,7.686000575328047e6
854,616.8535110342638,7.6860602586132055e6
855,616.8454526493391,7.686119934327374e6
856,616.8373945120101,7.68617960247104e6
857,616.8293366222769,7.686239263044688e6
858,616.8212789801394,7.686298916048802e6
859,616.8132215855976,7.68635856148387e6
860,616.8051644386516,7.686418199350375e6
861,616.7971075393014,7.686477829648804e6
862,616.7890508875469,7.686537452379641e6
863,616.7809944833882,7.686597067543372e6
864,616.7729383268252,7.686656675140482e6
865,616.764882417858,7.686716275171457e6
866,616.7568267564865,7.686775867636781e6
867,616.7487713427108,7.686835452536941e6
868,616.7407161765308,7.686895029872421e6
869,616.7326612579466,7.686954599643707e6
870,616.7246065869581,7.687014161851285e6
871,616.7165521635654,7.687073716495639e6
872,616.7084979877685,7.6871332635772545e6
873,616.7004440595673,7.687192803096617e6
874,616.6923903789618,7.687252335054212e6
875,616.684336945952,7.687311859450526e6
876,616.6762837605381,7.687371376286042e6
877,616.6682308227199,7.687430885561246e6
878,616.6601781324975,7.687490387276624e6
879,616.6521256898708,7.687549881432663e6
880,616.6440734948399,7.687609368029844e6
881,616.6360215474047,7.687668847068656e6
882,616.6279698475653,7.687728318549583e6
883,616.6199183953215,7.687787782473111e6
884,616.6118671906736,7.687847238839724e6
885,616.6038162336215,7.687906687649908e6
886,616.595765524165,7.687966128904149e6
887,616.5877150623044,7.688025562602931e6
888,616.5796648480394,7.688084988746741e6
889,616.5716148813702,7.688144407336062e6
890,616.5635651622969,7.688203818371382e6
891,616.5555156908192,7.6882632218531845e6
892,616.5474664669373,7.688322617781956e6
893,616.5394174906511,7.688382006158181e6
894,616.5313687619607,7.688441386982344e6
895,616.5233202808661,7.688500760254933e6
896,616.5152720473671,7.68856012597643e6
897,616.507224061464,7.688619484147323e6
898,616.4991763231566,7.688678834768096e6
899,616.4911288324449,7.6887381778392345e6
900,616.483081589329,7.688797513361225e6
901,616.4750345938089,7.688856841334551e6
902,616.4669878458845,7.688916161759699e6
903,616.4589413455559,7.688975474637154e6
904,616.450895092823,7.689034779967401e6
905,616.4428490876859,7.689094077750926e6
906,616.4348033301445,7.689153367988214e6
907,616.4267578201989,7.689212650679749e6
908,616.418712557849,7.68927192582602e6
909,616.4106675430949,7.689331193427508e6
910,616.4026227759365,7.689390453484701e6
911,616.3945782563738,7.689449705998084e6
912,616.386533984407,7.689508950968141e6
913,616.378489960036,7.689568188395359e6
914,616.3704461832606,7.6896274182802215e6
915,616.3624026540809,7.6896866406232165e6
916,616.3543593724971,7.689745855424827e6
917,616.3463163385089,7.689805062685539e6
918,616.3382735521167,7.689864262405838e6
919,616.33023101332,7.689923454586209e6
920,616.3221887221192,7.689982639227138e6
921,616.3141466785141,7.6900418163291095e6
922,616.3061048825048,7.690100985892609e6
923,616.2980633340911,7.690160147918123e6
924,616.2900220332733,7.690219302406135e6
925,616.2819809800512,7.6902784493571315e6
926,616.2739401744249,7.6903375887715975e6
927,616.2658996163943,7.690396720650018e6
928,616.2578593059595,7.690455844992879e6
929,616.2498192431204,7.690514961800666e6
930,616.2417794278771,7.690574071073863e6
931,616.2337398602295,7.690633172812956e6
932,616.2257005401777,7.690692267018431e6
933,616.2176614677217,7.690751353690773e6
934,616.2096226428613,7.690810432830467e6
935,616.2015840655968,7.690869504437998e6
936,616.193545735928,7.690928568513853e6
937,616.1855076538549,7.690987625058515e6
938,616.1774698193776,7.6910466740724705e6
939,616.169432232496,7.691105715556205e6
940,616.1613948932102,7.6911647495102035e6
941,616.1533578015202,7.691223775934952e6
942,616.1453209574258,7.691282794830935e6
943,616.1372843609273,7.691341806198638e6
944,616.1292480120245,7.691400810038546e6
945,616.1212119107175,7.691459806351146e6
946,616.1131760570062,7.691518795136921e6
947,616.1051404508906,7.691577776396357e6
948,616.0971050923708,7.691636750129941e6
949,616.0890699814469,7.691695716338156e6
950,616.0810351181186,7.691754675021489e6
951,616.0730005023861,7.691813626180424e6
952,616.0649661342493,7.691872569815448e6
953,616.0569320137082,7.691931505927045e6
954,616.048898140763,7.691990434515701e6
955,616.0408645154134,7.6920493555819e6
956,616.0328311376597,7.692108269126129e6
957,616.0247980075017,7.692167175148873e6
958,616.0167651249394,7.692226073650616e6
959,616.0087324899729,7.692284964631845e6
960,616.0007001026022,7.692343848093045e6
961,615.9926679628272,7.692402724034701e6
962,615.9846360706479,7.692461592457297e6
963,615.9766044260645,7.692520453361321e6
964,615.9685730290767,7.692579306747257e6
965,615.9605418796847,7.69263815261559e6
966,615.9525109778884,7.692696990966805e6
967,615.9444803236879,7.692755821801389e6
968,615.9364499170832,7.692814645119825e6
969,615.9284197580743,7.692873460922601e6
970,615.920389846661,7.6929322692102e6
971,615.9123601828435,7.692991069983109e6
972,615.9043307666218,7.693049863241812e6
973,615.8963015979958,7.693108648986795e6
974,615.8882726769656,7.693167427218543e6
975,615.8802440035312,7.693226197937543e6
976,615.8722155776924,7.693284961144277e6
977,615.8641873994494,7.693343716839233e6
978,615.8561594688023,7.6934024650228955e6
979,615.8481317857508,7.69346120569575e6
980,615.8401043502951,7.693519938858282e6
981,615.8320771624351,7.6935786645109765e6
982,615.8240502221709,7.693637382654319e6
983,615.8160235295024,7.693696093288793e6
984,615.8079970844298,7.6937547964148875e6
985,615.7999708869528,7.693813492033085e6
986,615.7919449370717,7.693872180143872e6
987,615.7839192347861,7.693930860747733e6
988,615.7758937800965,7.693989533845155e6
989,615.7678685730025,7.694048199436621e6
990,615.7598436135044,7.694106857522618e6
991,615.751818901602,7.6941655081036305e6
992,615.7437944372953,7.694224151180144e6
993,615.7357702205843,7.694282786752645e6
994,615.7277462514692,7.694341414821617e6
995,615.7197225299498,7.694400035387546e6
996,615.7116990560261,7.694458648450918e6
997,615.7036758296981,7.694517254012218e6
998,615.695652850966,7.69457585207193e6
999,615.6876301198296,7.6946344426305415e6
1000,615.6796076362889,7.6946930256885355e6
1001,615.6715854003439,7.6947516012464e6
1002,615.6635634119948,7.694810169304618e6
1003,615.6555416712414,7.694868729863676e6
1004,615.6475201780837,7.69492728292406e6
1005,615.6394989325219,7.694985828486253e6
1006,615.6314779345557,7.695044366550743e6
1007,615.6234571841853,7.695102897118012e6
1008,615.6154366814106,7.695161420188549e6
1009,615.6074164262318,7.6952199357628375e6
1010,615.5993964186487,7.695278443841363e6
1011,615.5913766586613,7.6953369444246115e6
1012,615.5833571462696,7.695395437513066e6
1013,615.5753378814737,7.695453923107215e6
1014,615.5673188642736,7.695512401207542e6
1015,615.5593000946692,7.695570871814533e6
1016,615.5512815726606,7.695629334928673e6
1017,615.5432632982477,7.695687790550447e6
1018,615.5352452714305,7.69574623868034e6
1019,615.5272274922092,7.695804679318839e6
1020,615.5192099605836,7.695863112466428e6
1021,615.5111926765537,7.695921538123593e6
1022,615.5031756401196,7.695979956290818e6
1023,615.4951588512813,7.69603836696859e6
1024,615.4871423100386,7.696096770157394e6
1025,615.4791260163918,7.696155165857715e6
1026,615.4711099703408,7.696213554070037e6
1027,615.4630941718854,7.696271934794848e6
1028,615.4550786210258,7.696330308032631e6
1029,615.447063317762,7.696388673783872e6
1030,615.4390482620938,7.696447032049058e6
1031,615.4310334540215,7.6965053828286715e6
1032,615.4230188935448,7.6965637261232e6
1033,615.415004580664,7.696622061933128e6
1034,615.406990515379,7.696680390258941e6
1035,615.3989766976896,7.696738711101124e6
1036,615.390963127596,7.696797024460163e6
1037,615.3829498050982,7.696855330336542e6
1038,615.3749367301962,7.696913628730748e6
1039,615.3669239028899,7.696971919643265e6
1040,615.3589113231793,7.697030203074579e6
1041,615.3508989910645,7.697088479025176e6
1042,615.3428869065453,7.6971467474955395e6
1043,615.3348750696221,7.697205008486156e6
1044,615.3268634802945,7.697263261997512e6
1045,615.3188521385626,7.6973215080300905e6
1046,615.3108410444266,7.697379746584377e6
1047,615.3028301978864,7.697437977660859e6
1048,615.2948195989418,7.69749620126002e6
1049,615.2868092475929,7.697554417382346e6
1050,615.2787991438399,7.697612626028322e6
1051,615.2707892876826,7.697670827198433e6
1052,615.2627796791211,7.697729020893165e6
1053,615.2547703181554,7.697787207113003e6
1054,615.2467612047852,7.697845385858433e6
1055,615.238752339011,7.69790355712994e6
1056,615.2307437208325,7.697961720928009e6
1057,615.2227353502496,7.698019877253125e6
1058,615.2147272272626,7.698078026105774e6
1059,615.2067193518714,7.698136167486441e6
1060,615.1987117240759,7.698194301395612e6
1061,615.1907043438761,7.69825242783377e6
1062,615.1826972112721,7.698310546801404e6
1063,615.1746903262638,7.698368658298997e6
1064,615.1666836888513,7.698426762327034e6
1065,615.1586772990345,7.698484858886002e6
1066,615.1506711568135,7.698542947976384e6
1067,615.1426652621883,7.698601029598668e6
1068,615.1346596151587,7.698659103753338e6
1069,615.126654215725,7.698717170440879e6
1070,615.118649063887,7.698775229661777e6
1071,615.1106441596447,7.698833281416517e6
1072,615.1026395029983,7.698891325705584e6
1073,615.0946350939475,7.698949362529464e6
1074,615.0866309324925,7.699007391888642e6
1075,615.0786270186333,7.699065413783602e6
